DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,class
0.208941087,0.428869104,0.287175601,2.459556734,3.878764918,0.248721349,0.188672097,2.5322977840000003,0.212729684,1.395529456,0.308202311,0.323356696,0.262360296,0.281492707,0.8548967609999999,0.724947907,1.625686683,1.142451222,0.417503315,0.7414283009999999,0.28262928600000004,0.367872703,0.17389657100000006,1.066300436,2.497442697,1.072741049,0.246258761,0.270126918,0.7531729490000001,0.18583065,0.31994696,2.300814548,0.873839742,0.418829324,0.385489676,0.7204015909999999,0.520931995,0.33888994100000003,0.527751468,0.27258950600000004,0.27258950600000004,0.341352529,0.347793143,0.165907456,1.015344042,0.146367778,1.254495325,0.281707025,0.308559099,0.892591705,0.06425317700000001,0.135578998,0.175617358,0.128026852,0.154878926,0.195756413,0.150203788,0.108487173,0.204027811,0.104531287,0.5152241670000001,0.259410213,1.47458643,2.517142172,0.15272117,1.28901942,0.8038839609999999,0.202709182,0.127787101,0.11472069,0.128026852,0.105130664,0.527691201,0.117238072,0.155957804,0.186046512,1.316590746,3
0.618862876,0.835317726,0.351973244,2.375518395,4.258996656,0.240668896,0.182073579,5.072909698999999,0.204949833,1.596789298,0.890568562,0.326153846,0.33685618700000003,0.28428093600000004,0.751304348,0.6347826089999999,1.466354515,2.015117057,0.511571906,0.683478261,0.578862876,0.358394649,0.180468227,1.142608696,2.711705686,1.50916388,0.258595318,0.28,0.782876254,0.17230769199999998,0.4109699000000001,2.3040802680000003,0.334046823,0.440535117,0.34581939799999994,0.731505017,0.494448161,0.251638796,0.541404682,0.372976589,0.289899666,0.370702341,0.405083612,0.168189271,0.866947763,0.166471461,1.968376669,0.312953853,0.489419849,1.622315921,0.171781057,0.150620754,0.166081049,0.120559069,0.153509799,0.178886546,0.196689311,0.11720153,0.203560553,0.116654954,0.496915749,0.280862029,1.463965019,2.169204341,0.131490591,1.189427657,0.961973921,0.234949637,0.14054813800000002,0.094167252,0.120559069,0.095026158,0.441789646,0.121339892,0.130709768,0.15725775,1.510111658,0
0.251651559,0.458288524,0.307420495,2.528499001,4.143954525,0.227377477,0.17929021399999998,2.772161622,0.21631587,1.283300046,0.324320172,0.327392841,0.278844677,0.27408204,0.911199877,0.795053004,1.7305269630000002,1.181594715,0.422645568,0.7801505609999999,0.267322169,0.364879398,0.165155938,1.197111692,2.83207866,1.116761407,0.24274082,0.278844677,0.739130435,0.182977416,0.35243509,2.55261945,0.97403595,0.430788139,0.38869258,0.7372868340000001,0.527730834,0.351820556,0.54724228,0.26916577,0.272699339,0.369334767,0.333691811,0.185072142,0.972345542,0.13716241199999998,1.264983352,0.283758787,0.312800592,0.954495006,0.06511283799999999,0.13290788,0.172031077,0.128560858,0.155382908,0.211801702,0.14132445400000002,0.099334073,0.203200148,0.107750647,0.47354791,0.266648169,1.4863115059999998,2.496207917,0.150295967,1.248242693,0.778116907,0.205512394,0.12227155,0.108305586,0.128560858,0.101646319,0.5062893079999999,0.10664077,0.138827229,0.194691084,1.258324084,3
0.364727273,0.649212121,0.333575758,2.670424242,4.657333333,0.263272727,0.201575758,4.537090909,0.26230303,1.4921212119999998,0.382060606,0.36169697,0.33648484799999995,0.31030303,0.991515152,1.03369697,1.875757576,1.083878788,0.505575758,0.752848485,0.267393939,0.376363636,0.189818182,1.6072727269999998,3.026666667,1.124121212,0.256,0.291757576,0.779151515,0.17624242399999998,0.462060606,2.876242424,1.466666667,0.465575758,0.456,0.926787879,0.608121212,0.410787879,0.596363636,0.378424242,0.390060606,0.498787879,0.382424242,0.188157278,1.010047558,0.152655905,1.631723491,0.292651886,0.499229687,1.34958805,0.679683837,0.156473977,0.184674124,0.13530712,0.177171947,0.215687588,0.35132962700000003,0.117824369,0.196463259,0.120771652,0.529439346,0.279724027,1.7114341219999998,2.438743385,0.145957532,1.439279255,0.717060754,0.186951571,0.129613504,0.095384821,0.13530712,0.099403845,0.48938308,0.400227745,0.139862014,0.28414495300000003,1.19827182,6
0.8246376809999999,1.004991948,0.268760064,2.101449275,3.27037037,0.187439614,0.150080515,2.187117552,0.2,2.02173913,1.14041868,0.257004831,0.253140097,0.21900161,0.712721417,0.521256039,1.489371981,1.297745572,0.360386473,0.611111111,0.688083736,0.332850242,0.15491143300000002,1.104669887,2.641223833,1.327697262,0.215619968,0.224959742,0.655716586,0.163123994,0.384219002,1.948148148,0.29468599,0.346698873,0.237520129,0.5829307570000001,0.490499195,0.298067633,0.4074074070000001,0.345088567,0.228502415,0.344605475,0.151046699,0.208514704,1.060197473,0.174222317,1.013377216,0.303535407,0.6239515870000001,0.8594330609999999,0.093746682,0.165091836,0.177832042,0.122836819,0.150228262,0.16944473899999998,0.262979085,0.121987472,0.20904554600000005,0.116785221,0.4607707820000001,0.25671515,1.4089606119999998,2.455250027,0.145663022,1.144070496,0.827264041,0.232190254,0.110096613,0.0,0.122836819,0.104363521,0.383798705,0.10372651,0.145981527,0.156810702,1.6212973780000002,5
0.197071385,0.35611145,0.249135652,1.676225341,2.640837909,0.249339028,0.176530405,4.139109213,0.217408989,1.074232255,0.285946715,0.329265812,0.265812487,0.27659141800000003,0.638194021,0.896888347,1.261338214,0.956274151,0.427293065,0.5155582670000001,0.246898515,0.328045556,0.17449664399999998,0.795607077,1.381940207,0.776896482,0.215781981,0.230831808,0.539760016,0.17286963600000002,0.306080944,1.536709376,0.539149888,0.399837299,0.391092129,0.73276388,0.535692495,0.28879398,0.516168395,0.287573724,0.298352654,0.311368721,0.390278625,0.158029759,1.005130836,0.153240978,1.952625278,0.238070806,0.325295023,1.134940995,0.213442791,0.185394219,0.167436292,0.145373696,0.161621344,0.17017273800000002,0.19257739,0.143492389,0.205233453,0.107576535,0.631605952,0.291260475,1.920129981,2.578074226,0.200273645,1.6340003419999998,0.7783478709999999,0.203694202,0.0,0.0,0.145373696,0.125363434,0.473747221,0.20950915,0.0,0.0,1.092526082,2
0.29067136,0.472592406,0.299346241,2.247674126,3.910736736,0.14835303,0.120819713,3.25257732,0.15903947699999998,0.917902942,0.4204174,0.224666834,0.32612522,0.172868997,0.7919285890000001,0.738119185,1.467186321,2.081468444,0.35956751299999995,0.437767161,0.23183304,0.29456877,0.14194116199999998,0.776087503,2.5,1.191853156,0.190595927,0.203671109,0.6225798339999999,0.13075182300000002,0.364722152,2.031179281,0.27206437,0.430726678,0.350515464,0.655016344,0.505280362,0.345989439,0.499245663,0.330274076,0.27508172,0.368619562,0.368745285,0.17902955899999998,0.7852760740000001,0.146601864,1.854991634,0.272647598,0.314795634,1.6522986219999998,0.125408334,0.147000239,0.188988925,0.10286033,0.148593738,0.153135208,0.143335192,0.115528643,0.23822803,0.116803442,0.499721138,0.292566329,1.515656123,2.093697713,0.141901044,1.019440682,0.853477811,0.208190582,0.129790455,0.111146522,0.10286033,0.121743287,0.410246196,0.106445702,0.145247391,0.136323799,1.838180225,1
0.8143907440000001,1.124141256,0.388574183,2.632156201,4.972038086,0.233939978,0.133903821,2.537784741,0.218874292,2.0535133180000003,1.086778354,0.305773171,0.368928528,0.293720622,0.857177293,0.557189346,1.760395324,2.154634205,0.509340726,0.73858021,0.671568037,0.369531156,0.197902856,1.379173195,3.1713872480000003,1.617813668,0.279619139,0.32397252,0.821019646,0.171025672,0.48222249,2.548993612,0.346872364,0.426057611,0.296251657,0.752440641,0.613956852,0.398698325,0.553694106,0.383512113,0.322767265,0.458720019,0.269856575,0.196742363,0.980467694,0.193295485,1.580967829,0.328737497,0.44288997,1.159502568,0.096985672,0.153892944,0.192619627,0.110232495,0.152811571,0.201743715,0.181062449,0.107326304,0.212625034,0.113341444,0.497499324,0.260813733,1.7018113,2.127061368,0.114490403,1.156934307,0.892470938,0.178021087,0.124966207,0.103135983,0.110232495,0.101446337,0.474790484,0.093876723,0.120911057,0.132265477,1.985739389,4
0.956488032,1.10844074,0.3840488420000001,2.662564202,4.606357205,0.203798818,0.171625157,2.311948832,0.253609846,2.0976838840000003,1.120069774,0.273476112,0.341118325,0.269696676,0.87615079,0.5286364960000001,1.753173757,1.841069871,0.426010272,0.742029266,0.757631553,0.353813354,0.19032852,1.669347805,3.174047873,1.660238395,0.270278128,0.323868592,0.887973641,0.17065607100000002,0.529702491,2.7488128689999995,0.34451012700000005,0.427076267,0.332784185,0.710630875,0.5817424170000001,0.389475724,0.556158542,0.317666441,0.283748425,0.4400620220000001,0.229867235,0.179673721,0.940806878,0.151069224,1.268573633,0.289792769,0.432925485,1.0243055559999998,0.17394179899999998,0.129243827,0.17212301600000002,0.106922399,0.147597002,0.200341711,0.189539242,0.095458554,0.224206349,0.122905644,0.472773369,0.27281746,1.373346561,2.361882716,0.115575397,0.882550705,0.8526234570000001,0.192405203,0.102237654,0.0,0.106922399,0.0,0.40316358,0.108300265,0.114087302,0.129905203,1.809744268,4
0.451539165,0.677384944,0.299756172,2.125114294,3.572691253,0.207711064,0.169765315,2.346693081,0.192776593,1.200853398,0.53505029,0.289850655,0.302956416,0.252971655,0.659402621,0.536574215,1.344102408,1.791984151,0.432642487,0.568729046,0.368332825,0.389362999,0.157726303,1.008076806,2.47500762,1.223407498,0.234074977,0.26638220100000004,0.7043584270000001,0.165650716,0.454434624,1.944833892,0.29762267600000003,0.37458092,0.292898507,0.638677233,0.511734227,0.298994209,0.470588235,0.309661689,0.253733618,0.369704358,0.358427309,0.207245399,0.833317275,0.176028519,2.210713942,0.353791309,0.559687831,1.390885442,0.286251084,0.16398497,0.204162251,0.108777339,0.160805473,0.146353213,0.2162058,0.124963869,0.198766741,0.133249831,0.461605164,0.318046055,1.469409384,2.341458715,0.163406879,1.32671741,0.8946912029999999,0.21803642,0.171885538,0.135080451,0.108777339,0.133057135,0.5283746029999999,0.182194816,0.191155217,0.208883322,1.741015512,5
