DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,class
0.30276079300000003,0.473040578,0.322586622,2.5278858630000003,4.09968501,0.242727441,0.18065592,4.016490643,0.197517139,1.299055031,0.34352418,0.340930146,0.327959978,0.277191032,0.916249768,0.8376876040000001,1.7420789330000002,1.361126552,0.445803224,0.871410043,0.256809339,0.4183805820000001,0.17491198800000002,1.233833611,2.316472114,1.079303317,0.233277747,0.26848249,0.663887345,0.15693904,0.394107838,2.216601816,0.911061701,0.5608671479999999,0.550305725,0.904761905,0.6055215860000001,0.417824717,0.693348156,0.312766352,0.334445062,0.464887901,0.472299426,0.164455978,0.85774702,0.14081122599999998,1.491349481,0.253652441,0.261630142,1.398500577,0.147347174,0.148116109,0.185313341,0.132160707,0.153979239,0.197808535,0.17166474399999998,0.119377163,0.247500961,0.129469435,0.5627643210000001,0.28171857,1.514994233,2.166378316,0.180315263,1.28200692,0.814590542,0.251730104,0.150038447,0.13129565599999998,0.132160707,0.14225298,0.3934063820000001,0.144848135,0.197616301,0.17339484800000002,0.983756248,3
0.945885309,1.29875258,0.445840438,2.937987975,5.5857489010000005,0.216010051,0.193574441,2.247509647,0.263214574,2.270663197,1.208651171,0.317060038,0.386879655,0.307547339,1.096562865,0.657183882,2.020909988,2.070537557,0.456250561,0.8976936190000001,0.784348919,0.392623171,0.212240869,2.074665709,3.949295522,1.760387687,0.28771426,0.35511083200000004,0.946154536,0.186125819,0.543121242,3.1571390110000004,0.382751503,0.468545275,0.354931347,0.863053038,0.658260792,0.470340124,0.62065871,0.426635556,0.354392892,0.549403213,0.237996949,0.211153167,1.105374716,0.196921524,1.218168055,0.330406258,0.561645218,1.256421903,0.107645723,0.153166793,0.18864496600000005,0.116326016,0.15967701199999998,0.21791572,0.202119606,0.110976533,0.223618471,0.13287913199999998,0.480040373,0.278627303,1.8444108,2.178400202,0.122684835,1.011960636,0.912944739,0.192026243,0.114610144,0.099772899,0.116326016,0.108705526,0.511481201,0.095786021,0.129649256,0.122583901,1.940550088,4
0.288120825,0.46354923,0.290589602,2.148852745,3.88062736,0.233517281,0.191548069,5.349259367,0.214057508,1.213186175,0.408364798,0.358989254,0.286087714,0.309904153,0.799157711,1.004792332,1.622712751,1.2487656109999998,0.471536451,0.672523962,0.270403718,0.35623003200000003,0.209119954,1.101365089,2.425791461,1.077548649,0.237293058,0.265611385,0.620243973,0.17702585,0.329218705,2.229741505,0.83952948,0.441475457,0.408364798,0.8293639270000001,0.5823409820000001,0.3947139120000001,0.585100203,0.332704037,0.330380482,0.409526576,0.480540227,0.16777408600000002,0.8708010340000001,0.137689184,1.962993725,0.280361757,0.38298265,1.151347361,0.323551126,0.148947951,0.19176818,0.12882982699999998,0.150239941,0.195182724,0.227390181,0.110003691,0.184754522,0.106035437,0.476098191,0.275470653,1.288851975,2.247785161,0.161775563,1.4073458840000002,0.7361572540000001,0.195736434,0.0,0.0,0.12882982699999998,0.104097453,0.406146179,0.228497601,0.14747139199999998,0.0,0.930509413,2
0.246712726,0.352574103,0.267662135,1.944952084,3.084689102,0.228883441,0.170269668,3.959438378,0.196790729,1.240695342,0.315132605,0.299086249,0.272565188,0.239358146,0.7510586140000001,0.787608647,1.333184756,1.151994651,0.360820147,0.533541342,0.248495654,0.334967684,0.173389793,0.887452641,1.466012926,0.833964787,0.205036773,0.216848674,0.518832182,0.135279697,0.330733229,1.631156675,0.4198796520000001,0.485625139,0.526409628,0.8052150659999999,0.634053934,0.413416537,0.601961221,0.375975039,0.386895476,0.452863829,0.497214174,0.148666766,0.7500372409999999,0.14404886,1.43497691,0.25860271100000004,0.228362878,1.039922538,0.17056457600000002,0.187993446,0.177119023,0.14241024900000002,0.141963355,0.178459705,0.199165798,0.111276627,0.218084314,0.113064204,0.494115895,0.276627439,1.367495903,2.042305973,0.19320721,1.294503203,0.718754655,0.219424996,0.215700879,0.18814241,0.14241024900000002,0.146283331,0.397288843,0.194845822,0.0,0.248175182,0.778489498,2
0.344771994,0.541225242,0.268309535,1.787655458,2.835099033,0.209580838,0.15591893099999998,3.634269922,0.16236757300000002,1.447950253,0.380239521,0.273376324,0.253800092,0.26439428800000003,0.6886227540000001,0.618148319,1.279364348,1.054122524,0.360893597,0.6830953479999999,0.295255643,0.326577614,0.161446338,0.810916628,1.61123906,0.863196684,0.181252879,0.23422386,0.470290189,0.144403501,0.36872409,1.484339014,0.540304007,0.495393828,0.520267158,0.8394748959999999,0.594196223,0.362736066,0.569092584,0.318286504,0.333486872,0.4357438970000001,0.394288346,0.129718394,0.921959257,0.12537447599999998,1.307968844,0.244307969,0.284301977,0.94397843,0.101408029,0.148591971,0.153535051,0.128220491,0.158777711,0.191431995,0.219892151,0.099760336,0.172258838,0.103804673,0.582234871,0.283852606,1.7049131219999998,1.903684841,0.187986818,1.3015278609999998,0.829988017,0.25494308,0.160125824,0.133313361,0.128220491,0.139454763,0.360844817,0.145296585,0.207309766,0.17929898100000002,0.944278011,6
0.474926254,0.601089176,0.242114817,1.791014295,2.749262537,0.202859088,0.14545042,1.343998185,0.14545042,1.576582709,0.598139324,0.218969821,0.232584525,0.197186295,0.7020648970000001,0.473791695,1.196278648,1.0773768999999995,0.320853188,0.588382119,0.333787157,0.302473338,0.154299977,0.8200589970000001,1.820058997,0.961198094,0.191059678,0.183571591,0.455184933,0.125709099,0.377808033,1.3882459719999998,0.292489222,0.439981847,0.378261856,0.687996369,0.651236669,0.336056274,0.472884048,0.388019061,0.313818924,0.428863172,0.194690265,0.175084175,0.8980833979999999,0.163558664,0.697358197,0.258352758,0.541310541,1.290727791,0.06669256700000001,0.168997669,0.150997151,0.105542606,0.152551153,0.139342139,0.186091686,0.140766641,0.192437192,0.107485107,0.512432012,0.324138824,1.412328412,1.953768454,0.162134162,1.103600104,0.796037296,0.204480704,0.137399637,0.121989122,0.105542606,0.146464646,0.35677285700000005,0.14283864300000002,0.180523181,0.16239316199999998,1.173659674,5
0.328313813,0.50046477,0.3632645470000001,2.409369771,3.796988288,0.226250232,0.18702361,5.330916527,0.20319762,1.23759063,0.323852017,0.30228667,0.350250976,0.271240007,0.852574828,0.631715932,1.566833984,1.519799219,0.454545455,0.68246886,0.273470905,0.4073247820000001,0.18404908,1.194831753,2.116192601,1.121583938,0.233128834,0.300427589,0.641940881,0.167317345,0.479828964,2.283695854,0.553634505,0.5224019329999999,0.5114333520000001,0.798475553,0.649749024,0.441717791,0.620747351,0.419966537,0.373489496,0.548986801,0.6861870240000001,0.158996588,0.682652402,0.157520981,1.88896062,0.243290602,0.35894125200000004,1.128562206,0.373051738,0.172277045,0.168126902,0.103200221,0.139629254,0.17393710199999998,0.205478189,0.119155215,0.21174951600000005,0.127824403,0.419902241,0.272894955,1.276676197,1.821636079,0.139352578,1.099603431,0.721294845,0.203264779,0.161302223,0.135663562,0.103200221,0.144148298,0.394724707,0.201973624,0.0,0.241814996,0.881029235,7
0.353194544,0.544867193,0.33926776700000005,2.309547739,4.2321608039999985,0.233309404,0.173007897,2.883417085,0.182770998,1.219813352,0.39971285,0.322613065,0.373151472,0.266762383,0.819382627,0.56109117,1.560373295,2.045369706,0.48241206,0.660732233,0.330653266,0.342139268,0.170854271,1.195979899,2.88384781,1.366547021,0.254271357,0.277961235,0.730796841,0.159798995,0.362383345,2.112993539,0.305814788,0.465613783,0.383345298,0.697918162,0.560947595,0.364680546,0.572290022,0.382483848,0.31959799,0.400717875,0.466044508,0.17012966699999998,0.90134354,0.165677238,2.211763787,0.31823152600000004,0.420793626,1.655600687,0.296203718,0.144039994,0.19731292,0.116388064,0.15606936400000002,0.159350102,0.197547258,0.121621622,0.191688799,0.103030776,0.5134354010000001,0.305577254,1.564208717,2.113810342,0.139900016,1.134900797,0.83510389,0.208717388,0.154663334,0.131541947,0.116388064,0.12380878,0.5110920170000001,0.197000469,0.169739103,0.205046087,1.760818622,1
0.23240256,0.395142525,0.26672484,2.037812682,3.830570099,0.219313554,0.174810937,5.185282141,0.213496219,1.211169284,0.337405468,0.347585806,0.278504945,0.280831879,0.74054683,1.12434555,1.602239674,1.106457243,0.427428738,0.593659104,0.222076789,0.31733566,0.179464805,1.007417103,1.839296102,0.920157068,0.208260617,0.237929029,0.61707388,0.154304828,0.312390925,2.033595113,0.6236183829999999,0.40866783,0.408086097,0.809773124,0.52486911,0.320389761,0.52617801,0.29290285,0.289703316,0.35718441,0.413612565,0.17310473,1.075914067,0.148523032,1.896199132,0.23466226,0.330820078,1.444949391,0.230840735,0.170832473,0.187151415,0.131171246,0.148523032,0.183123322,0.174757282,0.115781863,0.219995869,0.118570543,0.534600289,0.249018798,1.754802727,2.4740756040000003,0.158438339,1.47397232,0.7438545759999999,0.193245197,0.0,0.0,0.131171246,0.113716174,0.507023342,0.18890725100000005,0.0,0.0,0.955277835,2
0.525159667,0.7866266690000001,0.41784401,2.947164699,5.365686085,0.215211922,0.185213857,3.71008322,0.235920263,1.51557964,0.847396942,0.350396749,0.437874976,0.273950068,1.019450358,1.017224695,1.960712212,2.586704084,0.434197794,0.7607896259999999,0.422972711,0.355815754,0.17844010100000002,1.807722082,3.458099477,1.529127153,0.274530675,0.328914264,0.944551964,0.16711825,0.452486936,2.715211922,0.350009677,0.472904974,0.377104703,0.786529901,0.54344881,0.434584865,0.60479969,0.384168763,0.29369073,0.407199536,0.245113219,0.21952,1.037173333,0.16816,1.786346667,0.32325333300000003,0.480213333,2.121973333,0.15461333300000002,0.15664,0.189973333,0.111573333,0.158346667,0.1872,0.152213333,0.118453333,0.246613333,0.1272,0.47744,0.30224,1.5898133330000002,2.362346667,0.12688,1.167626667,0.917493333,0.221173333,0.12592,0.10192,0.111573333,0.107786667,0.53104,0.110453333,0.14026666699999998,0.134666667,1.93776,4
