DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,class
0.838053341,1.006323893,0.3649528,2.603061131,4.207680323,0.202547887,0.164054624,2.222619375,0.23077628100000006,2.099349281,1.06278068,0.25368893800000003,0.320685547,0.243973971,0.8344789659999999,0.497113005,1.589496838,1.693795252,0.411511319,0.6896709740000001,0.721015489,0.31967739,0.17954358,1.569517001,3.034185684,1.51819265,0.253047383,0.290990743,0.841902667,0.17221153,0.493355329,2.463568875,0.322151957,0.388965264,0.310420676,0.673815416,0.531940244,0.367977271,0.517184493,0.294748419,0.25836312,0.41453579,0.214187517,0.190708361,1.000392289,0.15898901599999998,1.280094149,0.29690652300000003,0.452925353,0.999159381,0.180116566,0.137357095,0.180060525,0.111634163,0.155962789,0.20505492,0.194070836,0.099921542,0.228368079,0.124299484,0.481226182,0.288164089,1.481394306,2.745012329,0.117518494,0.972539789,0.889598745,0.207856983,0.105861914,0.0,0.111634163,0.0,0.400078458,0.112586864,0.107094822,0.123739072,1.829242322,4
0.291162949,0.478631023,0.316703559,2.288779159,3.907713264,0.222033033,0.188149157,5.74816959,0.201089733,1.5251149330000002,0.385663204,0.348714456,0.308871105,0.291503491,0.81593734,0.959475566,1.5913502469999998,1.421590329,0.420738975,0.616890856,0.220330325,0.340541461,0.198535672,1.126000341,2.038821727,1.01174868,0.226289801,0.258130427,0.65026392,0.146092287,0.409160565,2.057551507,0.613996254,0.460752597,0.509279755,0.8482887790000001,0.638344968,0.426357909,0.593223225,0.37067938,0.33798740000000005,0.476928316,0.41494977,0.15471864300000002,0.910472415,0.147450721,1.809272107,0.291928202,0.32000881,1.308005726,0.14436736,0.17894505,0.17597180899999998,0.123554675,0.140182799,0.187204052,0.172447968,0.116837353,0.259993393,0.149653122,0.512939104,0.258121352,1.629335976,2.409866755,0.15648056400000002,1.386961788,0.7915427820000001,0.195903535,0.196454135,0.180596851,0.123554675,0.144807841,0.462063649,0.189406453,0.235326506,0.227177624,0.99922916,2
0.409276944,0.545702592,0.30968622100000004,2.232469304,3.765893588,0.275579809,0.18526603,3.862755798,0.25047749,1.5268758530000002,0.6327421560000001,0.334515689,0.30341064100000004,0.35115961799999995,0.784720327,0.6706684860000001,1.546248295,1.313506139,0.456207367,0.664120055,0.4731241470000001,0.467667121,0.196452933,0.93888131,2.448294679,1.077489768,0.284583902,0.308049113,0.711869031,0.222100955,0.367803547,2.064120055,0.351432469,0.392087312,0.32633015,0.735061392,0.622100955,0.365075034,0.530695771,0.443110505,0.340518417,0.384174625,0.236016371,0.183108463,0.865954091,0.204836166,1.041352725,0.310846329,0.621692658,0.83301209,0.10793762,0.195899772,0.178903101,0.111617312,0.139477834,0.147362888,0.150867356,0.14438409,0.187839495,0.108638514,0.386718066,0.238479061,1.217802698,2.1021552480000003,0.153846154,1.188890836,0.680918171,0.193446644,0.0,0.0,0.111617312,0.114420887,0.3711231820000001,0.0,0.0,0.0,1.527948134,1
0.26561719100000003,0.403048476,0.321589205,2.18015992,3.184657671,0.274362819,0.212143928,5.701649175,0.223388306,1.202648676,0.38005997,0.395052474,0.319590205,0.291104448,0.8773113440000001,1.0982009,1.6509245380000002,1.15842079,0.5,0.660669665,0.275612194,0.383808096,0.201649175,0.981509245,1.792853573,0.928035982,0.256371814,0.266616692,0.658170915,0.186656672,0.389555222,1.963018491,0.693403298,0.4872563720000001,0.571964018,0.8840579709999999,0.624687656,0.364067966,0.603698151,0.33808096,0.340829585,0.389555222,0.457021489,0.15769166199999998,0.969300453,0.151820164,1.7812447580000002,0.314880054,0.327965107,0.7805737290000001,0.16406643199999998,0.176983728,0.171279987,0.128837443,0.17295755699999998,0.183358497,0.209360845,0.11810099,0.295587989,0.155846335,0.651568529,0.287703405,1.84331488,2.546552592,0.204328133,1.416373092,0.825700386,0.2177487,0.202986076,0.210031874,0.128837443,0.161550075,0.479449757,0.193256165,0.287871163,0.28267069300000003,0.983727562,2
0.268268516,0.448105028,0.318553381,2.529601189,4.055982165,0.288085212,0.21798365100000006,3.250185782,0.232598464,1.433737924,0.331681942,0.370819916,0.29799356,0.310626703,0.8441912309999999,0.80653951,1.64329948,1.237304929,0.4332425070000001,0.8303195440000001,0.363140946,0.461976715,0.20559821600000006,1.089918256,2.319791925,1.084220956,0.280406242,0.305672529,0.7778053009999999,0.216497399,0.32821402,2.184790686,0.8318057959999999,0.475352985,0.42506812,0.8109982659999999,0.595243993,0.35372801600000003,0.589546693,0.283131038,0.292048551,0.35818677200000004,0.340847164,0.180867478,0.832504715,0.162180696,1.440596606,0.321275501,0.268986799,1.375964341,0.063775073,0.16286645,0.172809875,0.13063603599999998,0.167152409,0.19852563,0.174867135,0.117263844,0.207783302,0.128921653,0.612206412,0.310646323,1.728098748,2.576204355,0.180353163,1.443339619,0.8611349220000001,0.228527344,0.1554946,0.155666038,0.13063603599999998,0.114177953,0.511743528,0.14829418800000002,0.197325561,0.242242414,1.438539345,3
0.7507155120000001,0.934029765,0.27418431600000004,2.114195764,3.283485976,0.178162564,0.143531769,2.200915856,0.178878077,1.701774471,0.967372639,0.214796795,0.273468804,0.205638237,0.758872353,0.388666285,1.2965083,1.308385804,0.437750429,0.533199771,0.676445335,0.282770464,0.160560962,0.8720664,1.87149399,1.374212936,0.197195192,0.205638237,0.618202633,0.133514596,0.394104179,1.968231254,0.270034345,0.3626216370000001,0.361476817,0.5900114479999999,0.467515741,0.305666857,0.476960504,0.308242702,0.263022324,0.381654264,0.406554093,0.146957159,0.867707133,0.17879962300000002,1.519220698,0.25243532,0.485492825,0.947313292,0.209908872,0.157012674,0.17209594600000006,0.106839845,0.14507175,0.16832512800000002,0.212946475,0.115324186,0.252749555,0.119095004,0.496386299,0.281554415,1.457421179,2.187702943,0.131140672,0.96145386,0.971928354,0.203205195,0.140567718,0.109248979,0.106839845,0.114067246,0.314444328,0.15502252,0.15606997,0.167801404,1.5416361159999998,4
0.390426639,0.584183143,0.28491155,1.953173777,3.424141519,0.219771072,0.168158169,4.220187305,0.191467222,1.336316337,0.450156087,0.299063476,0.281789802,0.29094693,0.745681582,0.6930280959999999,1.431633715,1.13673257,0.379604579,0.722164412,0.330905307,0.335691988,0.15317377699999998,0.911342352,1.982101977,0.970031217,0.207492196,0.246618106,0.537148803,0.146930281,0.401248699,1.71987513,0.576690947,0.523413111,0.551300728,0.874297607,0.608116545,0.384807492,0.576690947,0.322996878,0.351716961,0.475754422,0.406659729,0.15302320000000005,0.970909965,0.127419161,1.349320832,0.252073567,0.305084746,1.105541531,0.112393317,0.138718596,0.166967184,0.136314461,0.159874985,0.199182594,0.219737949,0.101454502,0.192451016,0.101935329,0.592018271,0.28416877,1.733141003,1.997595865,0.191369155,1.3203510040000002,0.8508234159999999,0.254838322,0.14857555,0.134992187,0.136314461,0.139800457,0.368914533,0.150979685,0.201466522,0.17405938199999998,0.96333694,6
0.28783722,0.446959305,0.312071331,2.368998628,3.576131687,0.243484225,0.187014175,3.661865569,0.200731596,1.243484225,0.337219936,0.32327389100000004,0.318930041,0.285322359,0.882487426,0.7914951990000001,1.628257888,1.266575217,0.409007773,0.810699588,0.275491541,0.404663923,0.191358025,1.100365798,2.045038866,0.991540924,0.22953818,0.259259259,0.627343393,0.16232281699999998,0.390946502,1.981024234,0.851851852,0.5633287610000001,0.611111111,0.8840877909999999,0.625971651,0.420667581,0.66255144,0.308870599,0.373342478,0.437128487,0.48696845,0.148683405,0.7740355170000001,0.13778322099999998,1.402571953,0.250336803,0.22988365,1.213349663,0.133251684,0.145866503,0.17685241899999998,0.129210043,0.154807103,0.193508879,0.171586038,0.111328843,0.220820576,0.110838947,0.56301286,0.272627067,1.460257195,2.083404776,0.172198408,1.216778934,0.757501531,0.234782609,0.150765462,0.132639314,0.129210043,0.14353949800000002,0.364849969,0.151745254,0.207225964,0.191304348,0.974770361,3
0.314397649,0.495266079,0.362389814,2.510610513,3.522363696,0.317662422,0.279464577,4.945478289,0.246163892,1.4476003919999998,0.425399935,0.378060725,0.329089128,0.344760039,0.933725106,0.89193601,1.75481554,1.158667973,0.461638916,0.6856023509999999,0.367613451,0.495266079,0.275220372,0.972902383,1.954293177,1.121123082,0.281096964,0.303623898,0.720535423,0.218739798,0.432908913,2.04733921,0.606594842,0.612471433,0.66993144,0.981717271,0.666666667,0.387202089,0.704538035,0.410708456,0.403852432,0.471106758,0.526934378,0.137995435,0.900809297,0.133845196,1.4976136130000002,0.309815314,0.230753268,0.8746627929999999,0.06017846,0.155426437,0.151068686,0.138410459,0.169537248,0.185308155,0.147956007,0.118281801,0.263540154,0.134882756,0.627723594,0.308777755,1.6715086119999998,2.337414401,0.221207719,1.469184478,0.8400083,0.30504254,0.0,0.0,0.138410459,0.150238639,0.530815522,0.0,0.307740195,0.322888566,1.096908072,2
0.408263901,0.6940996429999999,0.294337698,2.139091991,3.393300459,0.222411155,0.161197075,1.778949158,0.205407244,1.317122938,0.535283115,0.301649379,0.310491413,0.237204557,0.70991328,0.5495664000000001,1.418636286,2.379017174,0.407243666,0.625233804,0.349090291,0.330896106,0.162047271,1.072266621,2.745961571,1.32052372,0.228532562,0.257779289,0.718075157,0.176160517,0.41982656,1.890494814,0.316102704,0.371875531,0.280734569,0.637306581,0.5730317970000001,0.3091311,0.458765516,0.343649039,0.248937256,0.370345179,0.218840333,0.197183099,0.896478873,0.17359154899999998,2.014671362,0.321478873,0.475586854,1.3732394369999998,0.094014085,0.148826291,0.18157277,0.095892019,0.153873239,0.121478873,0.179577465,0.11314554,0.186150235,0.100938967,0.430868545,0.274413146,1.345539906,2.211384977,0.15962441300000002,1.245657277,0.983215962,0.206220657,0.141197183,0.125352113,0.095892019,0.119953052,0.48685446,0.107511737,0.15117370900000002,0.183215962,1.805516432,5
