DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,class
0.252289233,0.402904957,0.303125987,1.918850647,2.520682033,0.222923903,0.207136091,1.911588254,0.195137354,1.339122198,0.280075781,0.292074518,0.297126618,0.282286075,0.768866435,0.646984528,1.264603726,0.8847489740000001,0.387432902,0.617619198,0.255762551,0.373223871,0.18124408,0.8907483420000001,1.395642564,0.7953899590000001,0.212503947,0.23492264,0.491316704,0.167666561,0.40858857,1.600568361,0.792232397,0.584149037,0.644142722,0.905588885,0.7527628670000001,0.491000947,0.694347963,0.418692769,0.526681402,0.568361225,0.588253868,0.135333979,0.654211036,0.14714424,1.197095837,0.22071636,0.222265247,0.916940949,0.832526621,0.215488867,0.17173281699999998,0.121974831,0.170571152,0.181026137,0.330493708,0.14249758,0.19535334,0.127976767,0.53339787,0.288286544,1.5130687319999998,1.824007744,0.215488867,1.152952565,0.7008712490000001,0.22071636,0.0,0.0,0.121974831,0.172894482,0.387028074,0.0,0.0,0.340367861,0.7351403679999999,6
0.349507202,0.561789234,0.292898661,2.278493808,3.554207733,0.289360627,0.211271165,4.603992924,0.233762952,1.452110184,0.42026788,0.376295173,0.275461208,0.342431135,0.827647207,0.7950467529999999,1.662875916,1.1632549909999998,0.425827647,0.679807935,0.364417488,0.419004296,0.211776598,0.900682335,1.991407632,1.099570382,0.261561789,0.278493808,0.7644680309999999,0.216830933,0.451604751,2.02148092,0.531715946,0.46398787,0.456406368,0.8319433909999999,0.625979277,0.350770786,0.577963103,0.320950215,0.303765479,0.4131918120000001,0.415213546,0.151288142,1.006577745,0.148912845,1.735611182,0.289786223,0.305134296,1.168828796,0.066873744,0.154211584,0.17211766899999995,0.135391924,0.167367075,0.210122419,0.166453499,0.102320482,0.181253426,0.095925452,0.585419331,0.302576284,1.810524392,2.562762653,0.184359583,1.5755527130000002,0.841768683,0.209391559,0.153115293,0.14635483300000002,0.135391924,0.114379682,0.426274438,0.0,0.17321395899999995,0.0,1.192581765,6
0.395634668,0.638482729,0.353676626,2.509218055,3.98018648,0.262237762,0.183937275,5.919156601,0.284700148,1.364801865,0.44829413,0.373596101,0.40114431,0.308328036,0.853358762,0.928268701,1.629476584,1.801864802,0.563890655,0.7596948509999999,0.298050434,0.350074168,0.184043229,1.59864378,3.219008264,1.218266582,0.251324433,0.331955923,0.776859504,0.163593982,0.459631278,2.848908667,0.70523416,0.43303666,0.448611994,0.845518118,0.578300487,0.399025217,0.556473829,0.379317652,0.344140708,0.448823903,0.416083916,0.191065535,1.180987742,0.171322489,2.636904762,0.305693069,0.365452617,1.293198963,0.258074022,0.160891089,0.187293729,0.130068364,0.155351249,0.190888732,0.248762376,0.118281471,0.202263083,0.13330976,0.5377180579999999,0.290487977,1.906824611,2.270096653,0.149752475,1.386492221,0.942892504,0.218411127,0.168493635,0.123821311,0.130068364,0.117043847,0.560525695,0.15818010400000002,0.179219708,0.17538896699999998,1.415134371,7
1.875890736,1.954473476,0.359857482,2.537608868,4.538796516000001,0.232581156,0.188044339,2.62925574,0.211599367,3.4101346,2.4416072840000003,0.296516231,0.346001584,0.339667458,0.856888361,0.591646873,1.588875693,2.173594616,0.516231196,0.6813143309999999,1.768804434,0.408551069,0.204671417,1.127078385,2.6646872530000003,2.126286619,0.288400633,0.291963579,0.7818685670000001,0.188638163,0.374505146,2.322842439,0.323238321,0.411322249,0.297307997,0.639350752,0.551860649,0.366389549,0.508313539,0.392319873,0.322248614,0.381433096,0.337688044,0.17211329,0.7277835109999999,0.160532049,1.5788327030000002,0.29916294,0.338722624,1.007338608,0.114780415,0.184726522,0.198945075,0.095172572,0.129572297,0.135534916,0.190230478,0.13301226900000002,0.193555785,0.105951152,0.30455223,0.235294118,0.991400069,1.993120055,0.133241601,0.914230019,1.002522646,0.219011581,0.156633414,0.14275885800000002,0.095172572,0.137369568,0.419676643,0.0,0.17463593600000002,0.0,1.742002064,1
0.488372093,0.5400856789999999,0.29130967,1.913402693,2.8736230110000003,0.215422277,0.210526316,1.414932681,0.1624847,1.689412485,0.685740514,0.301407589,0.309669523,0.243268054,0.7328641370000001,0.551713586,1.222766218,1.260097919,0.366585067,0.593329253,0.430232558,0.33598531200000004,0.188188494,0.806915545,2.119339045,0.971848225,0.237760098,0.238066095,0.488984088,0.177172583,0.365361077,1.421052632,0.382802938,0.564565483,0.456854345,0.82619339,0.827111383,0.486842105,0.6214810279999999,0.480110159,0.485312118,0.549571603,0.330171359,0.15671759300000002,0.704835407,0.17908332,0.902031816,0.239407781,0.170105528,0.711608127,0.118601355,0.211529375,0.155930068,0.075444952,0.113718696,0.106315955,0.14269963800000002,0.117341314,0.16286029300000002,0.090722948,0.372814616,0.245077965,0.945818239,1.402583084,0.172468105,1.103323358,0.620412663,0.225862341,0.196251378,0.198298945,0.075444952,0.0,0.411245865,0.155772563,0.222554733,0.267758702,0.981414396,0
0.447674419,0.709883721,0.294651163,2.076860465,3.398023256,0.181162791,0.146744186,2.655,0.209418605,1.324534884,0.503837209,0.24802325600000005,0.299418605,0.21755814,0.729883721,0.513139535,1.351511628,1.918953488,0.44244186,0.604534884,0.37244186,0.32837209300000003,0.157790698,1.360116279,2.304186047,1.20627907,0.216627907,0.228372093,0.700930233,0.13872093,0.443139535,2.015465116,0.296744186,0.257906977,0.268953488,0.214069767,0.256511628,0.294651163,0.221046512,0.323139535,0.240232558,0.387209302,0.435813953,0.214664434,1.024347705,0.1685503,2.846100181,0.318194503,0.69547928,1.22805916,0.485140226,0.163108693,0.189479559,0.110646016,0.145597879,0.176084833,0.273336124,0.126273197,0.234756523,0.131714804,0.5036277379999999,0.32314776100000003,1.3895632759999998,2.054206781,0.140923678,1.146644342,0.875122087,0.226175527,0.14664434199999998,0.11552951,0.110646016,0.119227013,0.367936375,0.225687177,0.151667364,0.191014371,1.45528115,5
0.253497164,0.40831758,0.2463138,1.878071834,2.84952741,0.235727788,0.180718336,3.442155009,0.179773157,1.071266541,0.315689981,0.325141777,0.27032136100000004,0.27750472600000003,0.709073724,0.627410208,1.29584121,1.165028355,0.4457466920000001,0.661058601,0.244234405,0.379017013,0.172589792,0.874291115,2.019470699,1.027410208,0.217769376,0.243856333,0.573534972,0.174291115,0.284120983,1.607750473,0.543667297,0.386956522,0.34045368600000003,0.692627599,0.539697543,0.288468809,0.4536862,0.281285444,0.271455577,0.34120983,0.295463138,0.183760079,1.009902391,0.157023624,1.669826001,0.295515632,0.33866176299999995,0.8844249540000001,0.12095063,0.170038195,0.194652709,0.12618475,0.16834064199999998,0.189842976,0.205686802,0.108643372,0.206818503,0.111189702,0.57476305,0.282501061,1.526665724,2.454661197,0.158721177,1.395812703,0.993351252,0.226764747,0.195925874,0.0,0.12618475,0.18432593,0.527373037,0.0,0.251520724,0.0,1.331730089,2
0.5269437260000001,0.679459137,0.322330483,2.194273215,3.738914297,0.231059853,0.220520978,6.074567508,0.212368264,1.4983098030000002,0.6118512629999999,0.310001988,0.386557964,0.285742692,0.770332074,0.6176178170000001,1.464307019,2.346390933,0.540862995,0.589580433,0.504076357,0.408629946,0.207595944,1.008152714,1.967985683,1.254324915,0.301451581,0.265062637,0.70451382,0.188307815,0.478226288,2.025452376,0.318154703,0.379200636,0.301650428,0.614635116,0.586398886,0.325114337,0.52614834,0.3543448,0.302246968,0.398488765,0.5871942729999999,0.163787505,0.646187817,0.197817898,2.050266268,0.285231848,0.555526692,1.007273672,0.30718275100000003,0.18262112,0.169112872,0.112871802,0.14235615,0.142745811,0.17703597899999998,0.133004286,0.188336148,0.101311859,0.41628783,0.255877387,1.064943499,1.940771529,0.135342252,1.153266658,0.8208858290000001,0.221846993,0.17132095100000005,0.142875698,0.112871802,0.148330952,0.432134043,0.191193662,0.184439538,0.228731004,1.502662683,4
0.309965523,0.468067641,0.283040552,2.415695288,4.080774914,0.232638319,0.17123625,5.105073059,0.204071581,1.290921031,0.370382532,0.318995239,0.275488426,0.268264653,0.86701691,0.8492858320000001,1.788868823,1.136102446,0.376949598,0.642094894,0.26153341,0.361516992,0.16975866,0.999343293,2.285339025,1.115416188,0.230996552,0.257428994,0.659333443,0.148579872,0.351009686,2.175340667,0.516335577,0.468724347,0.473157117,0.824495157,0.525857823,0.321457889,0.546544081,0.30865211,0.288786735,0.359382696,0.380889837,0.172736125,1.160662123,0.132619279,1.607108082,0.3388510220000001,0.275754625,1.14157741,0.072833496,0.154138267,0.17779941600000002,0.134469328,0.164849075,0.201850049,0.149367089,0.113534567,0.262512171,0.142064265,0.59707887,0.267867575,1.732035054,2.479454722,0.168159688,1.437000974,0.8798442059999999,0.268549172,0.0,0.0,0.134469328,0.120253165,0.483252191,0.0,0.212171373,0.187925998,1.051022395,2
0.249051833,0.444795617,0.28824273100000003,2.078381795,3.093552465,0.249262537,0.194479562,3.821112516,0.198482933,1.289717657,0.313316477,0.330594185,0.30109566,0.294563843,0.7840286559999999,0.719553308,1.416350611,1.295828066,0.450695322,0.69553308,0.274968394,0.377159713,0.195322377,0.980404551,2.265908133,1.12642225,0.251790982,0.281710914,0.641382217,0.187737042,0.327222925,1.731352718,0.58259587,0.420564686,0.411504425,0.714496418,0.584492204,0.31394858800000003,0.5313948589999999,0.300463548,0.253687316,0.351453856,0.322166035,0.18191826100000005,0.937112976,0.146828127,1.632035228,0.292004954,0.312095775,0.832255401,0.116829503,0.164579606,0.188523462,0.122884271,0.16829503199999998,0.17627631800000002,0.203385166,0.116967112,0.207788634,0.10279345,0.576991881,0.27384065,1.5271776519999998,2.384064951,0.163891565,1.363698913,0.982661346,0.257740471,0.184119994,0.0,0.122884271,0.180404569,0.49112426,0.0,0.250447227,0.0,1.261455897,2
